cod-ine,nombre,rural,urbana,tipo_desague,tenencia,acceso_agua
20806,Jesús de Machaca,5886,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":12},{""t"":""A una cámara séptica"", ""u"":0, ""r"":145},{""t"":""A un pozo ciego"", ""u"":0, ""r"":2898},{""t"":""A la calle"", ""u"":0, ""r"":9},{""t"":""A la quebrada, río"", ""u"":0, ""r"":23},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":1879}]","[{""t"":""Propia"", ""u"":0, ""r"":4862},{""t"":""Alquilada"", ""u"":0, ""r"":44},{""t"":""En contrato anticrético"", ""u"":0, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":2},{""t"":""Cedida por servicios"", ""u"":0, ""r"":12},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":18},{""t"":""Otra"", ""u"":0, ""r"":26}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1860},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":33},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":628},{""t"":""Pileta pública"", ""u"":0, ""r"":370},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":415},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":1661}]"
20807,Taraco,1896,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":3},{""t"":""A una cámara séptica"", ""u"":0, ""r"":146},{""t"":""A un pozo ciego"", ""u"":0, ""r"":387},{""t"":""A la calle"", ""u"":0, ""r"":2},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":1280}]","[{""t"":""Propia"", ""u"":0, ""r"":1777},{""t"":""Alquilada"", ""u"":0, ""r"":7},{""t"":""En contrato anticrético"", ""u"":0, ""r"":2},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":7},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":19},{""t"":""Otra"", ""u"":0, ""r"":6}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":994},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":2},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":5},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":78},{""t"":""Pileta pública"", ""u"":0, ""r"":150},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":69},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":521}]"
20901,Luribay,4285,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":23},{""t"":""A una cámara séptica"", ""u"":0, ""r"":109},{""t"":""A un pozo ciego"", ""u"":0, ""r"":1279},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":2501}]","[{""t"":""Propia"", ""u"":0, ""r"":3644},{""t"":""Alquilada"", ""u"":0, ""r"":111},{""t"":""En contrato anticrético"", ""u"":0, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":5},{""t"":""Cedida por servicios"", ""u"":0, ""r"":48},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":84},{""t"":""Otra"", ""u"":0, ""r"":16}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1923},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":21},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":936},{""t"":""Pileta pública"", ""u"":0, ""r"":800},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":22},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":211}]"
20902,Sapahaqui,5056,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":18},{""t"":""A una cámara séptica"", ""u"":0, ""r"":40},{""t"":""A un pozo ciego"", ""u"":0, ""r"":558},{""t"":""A la calle"", ""u"":0, ""r"":3},{""t"":""A la quebrada, río"", ""u"":0, ""r"":8},{""t"":""No tiene"", ""u"":0, ""r"":3997}]","[{""t"":""Propia"", ""u"":0, ""r"":4355},{""t"":""Alquilada"", ""u"":0, ""r"":113},{""t"":""En contrato anticrético"", ""u"":0, ""r"":2},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":23},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":107},{""t"":""Otra"", ""u"":0, ""r"":23}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1292},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":3},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":52},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":1981},{""t"":""Pileta pública"", ""u"":0, ""r"":775},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":43},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":478}]"
20903,Yaco,2839,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":66},{""t"":""A una cámara séptica"", ""u"":0, ""r"":8},{""t"":""A un pozo ciego"", ""u"":0, ""r"":221},{""t"":""A la calle"", ""u"":0, ""r"":5},{""t"":""A la quebrada, río"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":2004}]","[{""t"":""Propia"", ""u"":0, ""r"":2186},{""t"":""Alquilada"", ""u"":0, ""r"":39},{""t"":""En contrato anticrético"", ""u"":0, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":11},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":50},{""t"":""Otra"", ""u"":0, ""r"":16}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1137},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":18},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":174},{""t"":""Pileta pública"", ""u"":0, ""r"":466},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":26},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":485}]"
20904,Malla,1407,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":29},{""t"":""A una cámara séptica"", ""u"":0, ""r"":29},{""t"":""A un pozo ciego"", ""u"":0, ""r"":210},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""A la quebrada, río"", ""u"":0, ""r"":74},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":890}]","[{""t"":""Propia"", ""u"":0, ""r"":1090},{""t"":""Alquilada"", ""u"":0, ""r"":45},{""t"":""En contrato anticrético"", ""u"":0, ""r"":2},{""t"":""Cedida por servicios"", ""u"":0, ""r"":43},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":42},{""t"":""Otra"", ""u"":0, ""r"":12}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":439},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":28},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":184},{""t"":""Pileta pública"", ""u"":0, ""r"":436},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":34},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":113}]"
20905,Cairoma,3186,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":55},{""t"":""A una cámara séptica"", ""u"":0, ""r"":35},{""t"":""A un pozo ciego"", ""u"":0, ""r"":445},{""t"":""A la calle"", ""u"":0, ""r"":3},{""t"":""A la quebrada, río"", ""u"":0, ""r"":16},{""t"":""No tiene"", ""u"":0, ""r"":2516}]","[{""t"":""Propia"", ""u"":0, ""r"":2578},{""t"":""Alquilada"", ""u"":0, ""r"":85},{""t"":""En contrato anticrético"", ""u"":0, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":237},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":109},{""t"":""Otra"", ""u"":0, ""r"":55}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1986},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":2},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":19},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":510},{""t"":""Pileta pública"", ""u"":0, ""r"":321},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":24},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":208}]"
21001,Inquisivi,5459,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":163},{""t"":""A una cámara séptica"", ""u"":0, ""r"":58},{""t"":""A un pozo ciego"", ""u"":0, ""r"":646},{""t"":""A la calle"", ""u"":0, ""r"":7},{""t"":""A la quebrada, río"", ""u"":0, ""r"":19},{""t"":""No tiene"", ""u"":0, ""r"":4001}]","[{""t"":""Propia"", ""u"":0, ""r"":4556},{""t"":""Alquilada"", ""u"":0, ""r"":84},{""t"":""En contrato anticrético"", ""u"":0, ""r"":4},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":143},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":96},{""t"":""Otra"", ""u"":0, ""r"":10}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1890},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":2},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":36},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":1921},{""t"":""Pileta pública"", ""u"":0, ""r"":405},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":29},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":611}]"
21002,Quime,2505,1421,"[{""t"":""Al alcantarillado"", ""u"":612, ""r"":119},{""t"":""A una cámara séptica"", ""u"":1, ""r"":76},{""t"":""A un pozo ciego"", ""u"":9, ""r"":65},{""t"":""A la calle"", ""u"":0, ""r"":35},{""t"":""A la quebrada, río"", ""u"":3, ""r"":118},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":8},{""t"":""No tiene"", ""u"":533, ""r"":1808}]","[{""t"":""Propia"", ""u"":853, ""r"":1461},{""t"":""Alquilada"", ""u"":203, ""r"":134},{""t"":""En contrato anticrético"", ""u"":15, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":8, ""r"":3},{""t"":""Cedida por servicios"", ""u"":24, ""r"":480},{""t"":""Prestada por parientes o amigos"", ""u"":45, ""r"":73},{""t"":""Otra"", ""u"":10, ""r"":73}]","[{""t"":""Cañería de red"", ""u"":1033, ""r"":858},{""t"":""Lago, laguna, curichi"", ""u"":2, ""r"":37},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":39, ""r"":461},{""t"":""Pileta pública"", ""u"":61, ""r"":698},{""t"":""Pozo o noria con bomba"", ""u"":9, ""r"":10},{""t"":""Pozo o noria sin bomba"", ""u"":14, ""r"":165}]"
21003,Cajuata,3162,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":397},{""t"":""A una cámara séptica"", ""u"":0, ""r"":134},{""t"":""A un pozo ciego"", ""u"":0, ""r"":615},{""t"":""A la calle"", ""u"":0, ""r"":3},{""t"":""A la quebrada, río"", ""u"":0, ""r"":19},{""t"":""No tiene"", ""u"":0, ""r"":1851}]","[{""t"":""Propia"", ""u"":0, ""r"":2417},{""t"":""Alquilada"", ""u"":0, ""r"":362},{""t"":""En contrato anticrético"", ""u"":0, ""r"":8},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":3},{""t"":""Cedida por servicios"", ""u"":0, ""r"":89},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":117},{""t"":""Otra"", ""u"":0, ""r"":23}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":2374},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":3},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":413},{""t"":""Pileta pública"", ""u"":0, ""r"":191},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":3},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":34}]"
21004,Colquiri,4315,1946,"[{""t"":""Al alcantarillado"", ""u"":471, ""r"":12},{""t"":""A una cámara séptica"", ""u"":50, ""r"":53},{""t"":""A un pozo ciego"", ""u"":28, ""r"":249},{""t"":""A la calle"", ""u"":18, ""r"":1},{""t"":""A la quebrada, río"", ""u"":88, ""r"":18},{""t"":""No tiene"", ""u"":1073, ""r"":3769}]","[{""t"":""Propia"", ""u"":618, ""r"":3867},{""t"":""Alquilada"", ""u"":132, ""r"":40},{""t"":""En contrato anticrético"", ""u"":8, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":10, ""r"":0},{""t"":""Cedida por servicios"", ""u"":821, ""r"":90},{""t"":""Prestada por parientes o amigos"", ""u"":102, ""r"":87},{""t"":""Otra"", ""u"":37, ""r"":18}]","[{""t"":""Cañería de red"", ""u"":444, ""r"":1955},{""t"":""Carro repartidor (aguatero)"", ""u"":3, ""r"":2},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":39},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":822},{""t"":""Pileta pública"", ""u"":1279, ""r"":441},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":49},{""t"":""Pozo o noria sin bomba"", ""u"":2, ""r"":794}]"
21005,Ichoca,1850,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":36},{""t"":""A una cámara séptica"", ""u"":0, ""r"":41},{""t"":""A un pozo ciego"", ""u"":0, ""r"":160},{""t"":""A la quebrada, río"", ""u"":0, ""r"":4},{""t"":""No tiene"", ""u"":0, ""r"":1454}]","[{""t"":""Propia"", ""u"":0, ""r"":1595},{""t"":""Alquilada"", ""u"":0, ""r"":31},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":3},{""t"":""Cedida por servicios"", ""u"":0, ""r"":23},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":35},{""t"":""Otra"", ""u"":0, ""r"":8}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":650},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":22},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":365},{""t"":""Pileta pública"", ""u"":0, ""r"":264},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":13},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":381}]"
21006,Licoma Pampa,666,365,"[{""t"":""Al alcantarillado"", ""u"":227, ""r"":21},{""t"":""A una cámara séptica"", ""u"":12, ""r"":7},{""t"":""A un pozo ciego"", ""u"":8, ""r"":77},{""t"":""A la calle"", ""u"":0, ""r"":4},{""t"":""A la quebrada, río"", ""u"":0, ""r"":17},{""t"":""No tiene"", ""u"":115, ""r"":533}]","[{""t"":""Propia"", ""u"":307, ""r"":611},{""t"":""Alquilada"", ""u"":37, ""r"":31},{""t"":""En contrato anticrético"", ""u"":5, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":2},{""t"":""Cedida por servicios"", ""u"":2, ""r"":4},{""t"":""Prestada por parientes o amigos"", ""u"":11, ""r"":8},{""t"":""Otra"", ""u"":0, ""r"":3}]","[{""t"":""Cañería de red"", ""u"":354, ""r"":397},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":8},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":1, ""r"":159},{""t"":""Pileta pública"", ""u"":7, ""r"":53},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":7},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":35}]"
21101,Chulumani,5867,1029,"[{""t"":""Al alcantarillado"", ""u"":579, ""r"":630},{""t"":""A una cámara séptica"", ""u"":18, ""r"":245},{""t"":""A un pozo ciego"", ""u"":60, ""r"":1072},{""t"":""A la calle"", ""u"":2, ""r"":8},{""t"":""A la quebrada, río"", ""u"":0, ""r"":8},{""t"":""No tiene"", ""u"":101, ""r"":3356}]","[{""t"":""Propia"", ""u"":401, ""r"":4260},{""t"":""Alquilada"", ""u"":249, ""r"":621},{""t"":""En contrato anticrético"", ""u"":26, ""r"":10},{""t"":""En contrato anticrético y alquiler"", ""u"":1, ""r"":4},{""t"":""Cedida por servicios"", ""u"":42, ""r"":79},{""t"":""Prestada por parientes o amigos"", ""u"":27, ""r"":300},{""t"":""Otra"", ""u"":14, ""r"":45}]","[{""t"":""Cañería de red"", ""u"":705, ""r"":4009},{""t"":""Lago, laguna, curichi"", ""u"":1, ""r"":24},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":7, ""r"":932},{""t"":""Pileta pública"", ""u"":44, ""r"":242},{""t"":""Pozo o noria con bomba"", ""u"":1, ""r"":27},{""t"":""Pozo o noria sin bomba"", ""u"":2, ""r"":85}]"
21102,Irupana,7380,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":1202},{""t"":""A una cámara séptica"", ""u"":0, ""r"":233},{""t"":""A un pozo ciego"", ""u"":0, ""r"":1333},{""t"":""A la calle"", ""u"":0, ""r"":2},{""t"":""A la quebrada, río"", ""u"":0, ""r"":12},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":3716}]","[{""t"":""Propia"", ""u"":0, ""r"":5297},{""t"":""Alquilada"", ""u"":0, ""r"":586},{""t"":""En contrato anticrético"", ""u"":0, ""r"":17},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":10},{""t"":""Cedida por servicios"", ""u"":0, ""r"":311},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":237},{""t"":""Otra"", ""u"":0, ""r"":41}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":4045},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":2},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":46},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":1737},{""t"":""Pileta pública"", ""u"":0, ""r"":538},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":17},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":114}]"
21103,Yanacachi,2473,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":652},{""t"":""A una cámara séptica"", ""u"":0, ""r"":118},{""t"":""A un pozo ciego"", ""u"":0, ""r"":666},{""t"":""A la calle"", ""u"":0, ""r"":3},{""t"":""A la quebrada, río"", ""u"":0, ""r"":49},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":819}]","[{""t"":""Propia"", ""u"":0, ""r"":1366},{""t"":""Alquilada"", ""u"":0, ""r"":167},{""t"":""En contrato anticrético"", ""u"":0, ""r"":8},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":6},{""t"":""Cedida por servicios"", ""u"":0, ""r"":643},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":96},{""t"":""Otra"", ""u"":0, ""r"":22}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1365},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":3},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":3},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":600},{""t"":""Pileta pública"", ""u"":0, ""r"":283},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":4},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":50}]"
21104,Palos Blancos,7676,2224,"[{""t"":""Al alcantarillado"", ""u"":589, ""r"":273},{""t"":""A una cámara séptica"", ""u"":92, ""r"":369},{""t"":""A un pozo ciego"", ""u"":736, ""r"":2876},{""t"":""A la calle"", ""u"":0, ""r"":73},{""t"":""A la quebrada, río"", ""u"":2, ""r"":7},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":618, ""r"":3610}]","[{""t"":""Propia"", ""u"":1678, ""r"":6690},{""t"":""Alquilada"", ""u"":207, ""r"":193},{""t"":""En contrato anticrético"", ""u"":11, ""r"":9},{""t"":""En contrato anticrético y alquiler"", ""u"":2, ""r"":3},{""t"":""Cedida por servicios"", ""u"":26, ""r"":73},{""t"":""Prestada por parientes o amigos"", ""u"":94, ""r"":210},{""t"":""Otra"", ""u"":19, ""r"":31}]","[{""t"":""Cañería de red"", ""u"":1494, ""r"":3690},{""t"":""Carro repartidor (aguatero)"", ""u"":10, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":16, ""r"":126},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":253, ""r"":2907},{""t"":""Pileta pública"", ""u"":164, ""r"":326},{""t"":""Pozo o noria con bomba"", ""u"":19, ""r"":27},{""t"":""Pozo o noria sin bomba"", ""u"":81, ""r"":132}]"
21105,La Asunta,13638,1067,"[{""t"":""Al alcantarillado"", ""u"":603, ""r"":384},{""t"":""A una cámara séptica"", ""u"":47, ""r"":261},{""t"":""A un pozo ciego"", ""u"":112, ""r"":2343},{""t"":""A la calle"", ""u"":2, ""r"":15},{""t"":""A la quebrada, río"", ""u"":1, ""r"":257},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":244, ""r"":9367}]","[{""t"":""Propia"", ""u"":641, ""r"":11236},{""t"":""Alquilada"", ""u"":294, ""r"":814},{""t"":""En contrato anticrético"", ""u"":4, ""r"":22},{""t"":""En contrato anticrético y alquiler"", ""u"":2, ""r"":10},{""t"":""Cedida por servicios"", ""u"":41, ""r"":117},{""t"":""Prestada por parientes o amigos"", ""u"":21, ""r"":374},{""t"":""Otra"", ""u"":6, ""r"":56}]","[{""t"":""Cañería de red"", ""u"":856, ""r"":1970},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":3},{""t"":""Lago, laguna, curichi"", ""u"":3, ""r"":376},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":85, ""r"":9704},{""t"":""Pileta pública"", ""u"":62, ""r"":358},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":40},{""t"":""Pozo o noria sin bomba"", ""u"":3, ""r"":178}]"
21201,Pucarani,11839,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":436},{""t"":""A una cámara séptica"", ""u"":0, ""r"":102},{""t"":""A un pozo ciego"", ""u"":0, ""r"":3758},{""t"":""A la calle"", ""u"":0, ""r"":10},{""t"":""A la quebrada, río"", ""u"":0, ""r"":18},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":6235}]","[{""t"":""Propia"", ""u"":0, ""r"":10007},{""t"":""Alquilada"", ""u"":0, ""r"":248},{""t"":""En contrato anticrético"", ""u"":0, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":5},{""t"":""Cedida por servicios"", ""u"":0, ""r"":35},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":214},{""t"":""Otra"", ""u"":0, ""r"":49}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":2935},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":46},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":101},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":979},{""t"":""Pileta pública"", ""u"":0, ""r"":1130},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":508},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":4862}]"
21202,Laja,8061,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":163},{""t"":""A una cámara séptica"", ""u"":0, ""r"":226},{""t"":""A un pozo ciego"", ""u"":0, ""r"":2212},{""t"":""A la calle"", ""u"":0, ""r"":33},{""t"":""A la quebrada, río"", ""u"":0, ""r"":15},{""t"":""No tiene"", ""u"":0, ""r"":5112}]","[{""t"":""Propia"", ""u"":0, ""r"":7354},{""t"":""Alquilada"", ""u"":0, ""r"":203},{""t"":""En contrato anticrético"", ""u"":0, ""r"":9},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":5},{""t"":""Cedida por servicios"", ""u"":0, ""r"":37},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":124},{""t"":""Otra"", ""u"":0, ""r"":29}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":2485},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":196},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":30},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":368},{""t"":""Pileta pública"", ""u"":0, ""r"":1135},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":401},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":3146}]"
21203,Batallas,6200,834,"[{""t"":""Al alcantarillado"", ""u"":488, ""r"":17},{""t"":""A una cámara séptica"", ""u"":3, ""r"":214},{""t"":""A un pozo ciego"", ""u"":10, ""r"":2173},{""t"":""A la calle"", ""u"":0, ""r"":11},{""t"":""A la quebrada, río"", ""u"":0, ""r"":18},{""t"":""No tiene"", ""u"":199, ""r"":2929}]","[{""t"":""Propia"", ""u"":636, ""r"":5208},{""t"":""Alquilada"", ""u"":23, ""r"":45},{""t"":""En contrato anticrético"", ""u"":0, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":2, ""r"":2},{""t"":""Cedida por servicios"", ""u"":0, ""r"":7},{""t"":""Prestada por parientes o amigos"", ""u"":30, ""r"":68},{""t"":""Otra"", ""u"":9, ""r"":27}]","[{""t"":""Cañería de red"", ""u"":614, ""r"":1678},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":3},{""t"":""Lago, laguna, curichi"", ""u"":1, ""r"":41},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":4, ""r"":710},{""t"":""Pileta pública"", ""u"":50, ""r"":641},{""t"":""Pozo o noria con bomba"", ""u"":4, ""r"":343},{""t"":""Pozo o noria sin bomba"", ""u"":27, ""r"":1946}]"
21204,Puerto Pérez,3186,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":12},{""t"":""A una cámara séptica"", ""u"":0, ""r"":30},{""t"":""A un pozo ciego"", ""u"":0, ""r"":776},{""t"":""A la calle"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":2088}]","[{""t"":""Propia"", ""u"":0, ""r"":2806},{""t"":""Alquilada"", ""u"":0, ""r"":19},{""t"":""En contrato anticrético"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":29},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":38},{""t"":""Otra"", ""u"":0, ""r"":15}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":983},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":124},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":121},{""t"":""Pileta pública"", ""u"":0, ""r"":220},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":396},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":1063}]"
